max_drawdown_log,drawdown_percentage,win_rate,average_win,average_loss,expected_value_per_trade,total_log_return,compounded_return,equity_multiplier,equity_trough,equity_peak,return_std,annualized_sharpe_stocks,annualized_sharpe_crypto,pearson_ic,spearman_ic,seed,model,lag
-0.029858342901400804,-0.02941698621556499,0.02050113895216401,0.007742376990583026,-0.00010878177976196518,5.2175917124378605e-05,0.022905227617602206,0.0231695667346814,1.0231695667346814,-0.02259039641108528,0.023905727951185732,0.001764123465932897,0.46950625782245453,0.565050868756109,0.0655888914487013,0.08823962806306926,81203,MLP,4
-0.08328904077286482,-0.07991483334530891,0.09339407744874716,0.009957439276728418,-0.0007170727767686207,0.0002798634286832668,0.12286004519195408,0.1307261593104303,1.1307261593104303,-0.03181180618012801,0.1339950164187335,0.005316938043279239,0.8355738140982103,1.0056132409306275,0.09982572597076941,0.057386073678315476,85916,MLP,4
-0.0960702888367482,-0.09159983656612092,0.1571753986332574,0.00843239406292196,-0.0011783261616357327,0.0003322426208118318,0.1458545105363942,0.15702784044480844,1.1570278404448084,-0.03422996181106138,0.16298546673790623,0.007112324249479014,0.7415561935344804,0.8924630170671426,0.22888682858942389,0.11541904256883222,950737,MLP,4
-0.3361705781170972,-0.2854987828517017,0.32801822323462415,0.006160525984243017,-0.0037694009578521453,-0.0005122039654564653,-0.2248575408353884,-0.20137001718399583,0.7986299828160042,-0.3196470588218609,0.016523519295236305,0.00868421646514749,-0.9362947033236416,-1.1268308498772572,0.052919187410972436,0.0039927152449385425,108871,MLP,4
-0.1438106172768212,-0.13394825223223483,0.05466970387243736,0.008302485408933693,-0.0007853000335517889,-0.0002884734945548606,-0.12663986410958375,-0.1189490864759497,0.8810509135240503,-0.1438106172768212,0.0,0.004954356174697392,-0.9243127859767053,-1.112410610118045,0.03566021060008756,0.011552390994138358,248045,MLP,4
-0.07395126537286449,-0.07128304658713691,0.03416856492027335,0.007109792784352259,-0.0002763900699908191,-2.401480161918774e-05,-0.010542497910823366,-0.010487120555788598,0.9895128794442114,-0.04451348427914682,0.029437781093717665,0.003610373744489393,-0.10559105073135513,-0.12707884922629695,0.015775464957059924,0.08213887567703698,640617,MLP,4
-0.12510815056298236,-0.11759853479135329,0.05011389521640091,0.013477115072368616,-0.0009432727728417551,-0.0002206109673870214,-0.09684821468290244,-0.09230622973553093,0.9076937702644691,-0.12510815056298236,0.010829416940611923,0.007009222856811677,-0.4996403465461579,-0.6013172501489237,0.32356406556454764,-0.025956218130594618,575132,MLP,4
-0.17673819980965177,-0.16200085585700585,0.05694760820045558,0.006533577741702763,-0.0006303605943021924,-0.0002223914407711584,-0.09762984249853854,-0.09301543123253397,0.906984568767466,-0.17164094414876377,0.005097255660888016,0.004379769250376171,-0.8060595145819149,-0.9700927759643923,0.0030751532386985984,-0.0004149725742522268,718707,MLP,4
-0.20810389163303564,-0.1878773404203531,0.02733485193621868,0.009235018397670929,-0.0007347664574279774,-0.0004622438645778934,-0.20292505654969517,-0.18366058157418974,0.8163394184258103,-0.20810389163303564,0.0,0.006233086025206143,-1.17724893171011,-1.4168193086289997,0.005680967653277905,-0.016228750839520766,664356,MLP,4
-0.28755954614568857,-0.24990809964043992,0.22095671981776766,0.006010118944808875,-0.002448845934284572,-0.0005797808015463842,-0.25452377187886266,-0.22471437712420073,0.7752856228757993,-0.2643404343223121,0.023219111823376472,0.007990285637862955,-1.1518655667721711,-1.38627042419739,0.055139497584473944,-0.02252855890637898,879750,MLP,4
-0.09428115441222469,-0.08997313179965416,0.04783599088838269,0.012436299597588582,-0.0006733338010683545,-4.622149726016397e-05,-0.020291237297212036,-0.020086755539808987,0.979913244460191,-0.0938372053303778,0.05007516969858472,0.0059181522610224765,-0.1239818594538686,-0.1492121909499622,0.2583527790489368,-0.01063233201506556,153441,MLP,4
